song_id,title,作詞,作曲,編曲,full_lyrics,song_url
379706,空飛ぶ車,秋元康,中村泰輔,中村泰輔,"空を本当に飛べる？(飛べる？)
みんな見上げてる中で(中で)
颯爽と風を切る
そんなイメージだった(夢のような)
子供の頃からニュースで(見ていた)
重たい車がまさか(浮くなんて)
渋滞も信号も
何もない青空フリーウェイ

SFみたいな
世界はやって来るのかな？
沢山　沢山の
問題抱え
みんなで考えながら

今は今だけの
出口を探すしかない
それもきっと
正解じゃない(暫定的)

そうだ AH
大切なことって日々変わるんだ
(永遠なんてないんだろう)
現状の答えはここまでだ
明日　また(また)そう(そう)何か
見える

空を飛べるなら飛んでみたい(みたい)
誰もが思っていたはず(いたはず)
今　あなたの助手席で
手を振る私がいる(みんなに)
あんなに驚いているわ(真上を見て)
こんな経験はしたことない(奇跡的)
いつの日かこの景色を
誰かへと語ろうと思う

空　飛んでる　空　飛んでる　車よ
空　飛んでる　空　飛んでる　二人よ
空　飛んでる　空　飛んでる　時間よ
空　飛んでる　空　飛んでる　科学よ

夢は夢のまま
終わらせてはいけないんだ
次の未来
見つけられるように(楽観的)

いつも AH
馬鹿馬鹿しいことから　始まる
(ありえないことは楽しい)
実現性なんてどうだっていい
ワクワクする(する)しない(しない)それが
一番

水を潜れるなら行ってみたい(みたい)
一度は考えてみたでしょ？(みたでしょ？)
海中を泳ぐような
車があったらいいな(あったらいいな)
ウインドウ越しの　魚たち(珊瑚礁)
大きな鯨を追いかけて(追いかけて)
アクセルを全開で
海を行く車もできるよ

いつしか　時代は追いつく
人類が思い描いた
夢のような　妄想や幻想に
一歩ずつ　近づく

空を本当に飛べる？(飛べる？)
みんな見上げてる中で(中で)
颯爽と風を切る
そんなイメージだった(夢のような)
夢のような

あんなに驚いているわ(真上を見て)
こんな経験はしたことない(奇跡的)
いつの日かこの景色を
誰かへと語ろうと思う

空　飛んでる　空　飛んでる　車よ
空　飛んでる　空　飛んでる　二人よ
空　飛んでる　空　飛んでる　時間よ
空　飛んでる　空　飛んでる　科学よ",https://www.uta-net.com/song/379706/
238403,それでも歩いてる,秋元康,さいとうくにあき,さいとうくにあき,"掌(てのひら)を空に翳(かざ)し
目を細めていた青春の日々よ
この世界に反射する
何が眩しかったのだろうか？

あの頃　語り合った夢は
風に吹かれて流されていった
駄々広い大地を踏みしめて
古い太陽は沈んだのか？

下を向くなと誰かに教えられて
ただ　ずっと前だけを見て来た
馬鹿正直に生きてるだけじゃ
いつか躓(つまづ)くものだと
今になって邪魔な石ころの存在を
知った

人生とは転ぶもの
膝小僧は擦りむくものなんだ
何度でも立ち上がれよ
俺はそれでも歩いてく

いくつかの苦い涙
拭うこともなく嗚咽した日々よ
運命だと信じ込んだ
愛は錯覚と言い訳するのか？

いっぱい抱きしめ合ううちに
腕の強さがよそよそしくなった
必要とはされないやさしさが
そう一番の不幸だった

希望を捨てるなと誰もが上から目線で
偉そうに腕組みをするけど
どこのどいつが傷ついたって
あんたは痛くないだろうって
そんな言葉吐き捨てたくなるのが
若さか

人生とは負けるもの
勝つことなんかないって知ればいい
負け方が大事なんだ
俺はそれでも生きている

夕焼けがいつしか
長い影を作って
そばに寄り添う
どの道を歩いて来ようと
なぜか　切なくて
泣きたくなる

人生とは転ぶもの
膝小僧は擦りむくものなんだ
何度でも立ち上がれよ
俺はそれでも歩いてく

人生とは何なのか？
勝ち負けにどんな意味がある？
生まれてから死ぬ日まで
そうさ　それでも歩くこと

だから　それでも歩いてる",https://www.uta-net.com/song/238403/
281431,ソンナコトナイヨ,秋元康,柳沢英樹,柳沢英樹,"春の風がふいに吹いて
窓のカーテンを膨らませた
まるで君が拗ねた時の
ほっぺたみたいに…

切りすぎた前髪
奈良美智の絵だ
誰かに言われて
どうして落ち込んでるのかな

ソンナコトナイヨ　僕はそう思わない
どんな君だって　ときめいてしまうよ
ソンナコトナイヨ　ハグしたくなるほど
クラスで一番　君が可愛いよ
ちゃんと鏡で自分見てごらん
ホント似合ってるじゃないか
あの絵の女の子だってチャーミングだろう？

さっきまでの日差しと影
教室の床は光の地図
１秒ごとに変わって行くよ
思春期の気持ち

わかってはいたけど
子供っぽいよね
ママにも言われた
そのうち　またすぐ伸びて来るでしょう

キニナンテスルナ　僕は嫌いじゃない
どこがイヤなの？　似合っているのに…
キニナンテスルナ　いつだって眩(まぶ)しい
世界で一番　好きだと気づいた
他にキレイな人はいるけど
僕は君でなきゃ嫌だ
あの絵の女の子のように目が離せない

コンナスキナンダ　いつからかハマってた
どんな君だって　がっかりなんてしない

ソンナコトナイヨ　僕はそう思わない
どんな君だって　ときめいてしまうよ
ソンナコトナイヨ　ハグしたくなるほど
クラスで一番　君が可愛いよ
ちゃんと鏡で自分見てごらん
ホント似合ってるじゃないか
あの絵の女の子だってチャーミングだろう？

どこにでもいるようなタイプなら　こんなに好きにはなれないよ
そう他にいないから　君しかダメなんだ
どこにでもいるようなタイプなら　こんなに好きにはなれないよ
君だから　君だから　こんなに好きなんだ",https://www.uta-net.com/song/281431/
291772,ただがむしゃらに,秋元康,古城康行,古城康行,"不器用なのはしょうがないだろう
欲しいものを欲しいと言えずに来た
今度くらいは自分自身に
負けたくはないんだと唇噛む

金木犀の香りを忘れはしない　絶対…

制服を脱ぐその日がやって来るまで
僕たちはこの道を走り続けるんだ
どれくらい前に進んだかもわからず
どこへ向かっているかさえ知らされてないけど
やるしかねえ

誰かに地図を貰えばいいと
大人たちは楽して行きたがるんだ

微(かす)かな光　遠く見ながら
辿り着くまでは愚直でいる

金木犀の花なんか見たことなかった　あの頃

制服を着てどこまで走っただろう
夢を見たあの場所はもう近くなのかな
落ちるその汗を拭うふりしながら
頬に流れる涙をさりげなく拭った
がむしゃらに

金木犀の季節に　そう思い出すんだ　坂道

制服を脱ぐその日がやって来るまで
僕たちはこの道を走り続けるんだ
どれくらい前に進んだかもわからず
どこへ向かっているかさえ知らされてないけど
やるしかねえ",https://www.uta-net.com/song/291772/
263857,抱きしめてやる,秋元康,バグベア,若田部誠,"戦ったら負けることもある
傷つくこと　何も恐れるな
命ある限り　悲しみの瞬間(とき)は避けられないんだ

もし　一人きりでそう立ち上がれないなら
すぐ近くにいる　大事な人を探して
大声で叫べ！

ああ腕で思いっきり抱きしめてやる
(飛び込んで来い)
ああもしもあなたが嗚咽したって
(変だと思わない)
ああ男だからって我慢しないで
(素直になれよ)
私がちゃんと守ってあげるから
人は涙溜め　強がる
弱き者

迷いなく前に進んでいたのに
ふと立ち止まり　何を思うのか？
他人を気にしてた自分のこと嫌になってしまったか

今　逃げ出したって　誰も責めたりしないよ
そう　そんな声には耳を塞いでしまえばいい
ここまで走れよ

ああどんな辛さも抱きしめてやる
(全部まとめて)
ああ誰もあなたを連れ戻せない
(絶対守ろう)
ああ男も女も関係ないよ
(瞼を閉じて)
私の胸でただ眠りなさい
人は自分の弱さ怯えて
愛を知る

ああ腕で思いっきり抱きしめてやる
(飛び込んで来い)
ああもしもあなたが嗚咽したって
(変だと思わない)
ああ男だからって我慢しないで
(素直になれよ)
私がちゃんと守ってあげるから
人は涙溜め　強がる
弱き者",https://www.uta-net.com/song/263857/
270560,Dash&Rush,秋元康,小田切大,佐々木裕,"Dash　Oh！ Oh Oh！
Rush　Oh！ Oh Oh！

青いテントが目印だってさ
郵便局の角を曲がって
線路を渡って右　Dash！

地図に載らない街だからね
私も初めてだし　当てずっぽう
待ち合わせに急ごう

どんな仕事かわからないオーディション(オーディション)
もし力を試したいならここまで来いよと
面白そうだし　暇ならば腐る程ある(腐る程ある)
この先の宝探し　信頼できる奴が欲しい

世界で一番　でっかい夢を一緒に見ようぜ
それがどんなに遠く　苦しくて過酷な旅でも
ここに集まったみんなで　全力で走って行こうか
絶対　願いを叶えよう

Dash！　Oh！ Oh Oh！
Rush！　Oh！ Oh Oh！

人の良さそうなオヤジがいるから
ヒヤシンスとそう引き換えに
櫓の鐘を鳴らせ！Dash！

なんか怪しい奴も来るよ
面白そうな話聞きつけて…
どうなってしまうのか

やる気があるなら過去なんか構わない(構わない)
手に負えない落ちこぼれも何とかしてやるさ
たったひとつだけいいところ見つければOK(見つければOK)
欠点が多くたってカバーし合える仲間たちよ

未来で一番　輝くものをこの手で掴もう
それがどんなに辛く　ありったけの涙流しても
今は集まったみんなで　最高の汗をかくんだ
絶対　誰にも負けるな
Rush！

1が10になり100になる　力合わせれば強いぞ
夢が星になり月になる　空はいつだって希望だ
何かできそうだよ　はかりしれないくらい
パワーが生まれる

世界で一番　でっかい夢を一緒に見ようぜ
それがどんなに遠く　苦しくて過酷な旅でも

未来で一番　輝くものをこの手で掴もう
それがどんなに辛く　ありったけの涙流しても
今は集まったみんなで　最高の汗をかくんだ

Ah Ah
絶対　誰にも負けるな
Dash！
絶対　誰にも負けない

Dash　Oh！ Oh Oh！
Rush　Oh！ Oh Oh！
Rush",https://www.uta-net.com/song/270560/
219724,誰よりも高く跳べ!,秋元康,カミカオル・doubleglass,野中“まさ”雄一,"誰よりも高く跳べ！
助走をつけて大地を蹴れ！
すべてを断ち切り
あの柵を越えろ！
自由の翼を
すぐに手に入れるんだ
気持ちからTake off
One Two ThreeでTake off
ここじゃない
ここじゃない
ここじゃない
どこかへ…

自分で勝手に限界を決めていたよ
世界とは常識の内側にあるって…
無理してみても何もいいことない
大人たちに教えられて来たのは妥協さ

空の涯(はて)に向かい
風は吹き続ける
見上げてるだけで
いいのかい？
もったいない

さあ前に遠く跳べ！
力の限り脚を上げろ！
追いつけないくらい
大きなジャンプで！
希望の翼は
太陽が照らしてる
信じろよ　You can do！
行けるはず　You can do！
もう少し…

立ちはだかる困難や障害は
これからも　きっと避けることはできない
背を向けるより　正面突破しよう！

どんな夢も予想つかない明日(あす)にあるんだ

錆びたルールなんか
重い鎖だろう
飼い慣らされてて
いいのかい？
頷くな！

さあ前に遠く跳べ！
力の限り脚を上げろ！
追いつけないくらい
大きなジャンプで！
希望の翼は
太陽が照らしてる
信じろよ　You can do！
行けるはず　You can do！
もう少し…

金網の外
眺めてるだけじゃ
何にも変わらない
どこ向いても立ち入り禁止だらけさ
レジスタンス
守られた
未来なんて
生きられない

誰よりも高く跳べ！
助走をつけて大地を蹴れ！
すべてを断ち切り
あの柵を越えろ！
自由の翼を
すぐに手に入れるんだ
気持ちからTake off
One Two ThreeでTake off
ここじゃない
ここじゃない
ここじゃない
どこかへ…",https://www.uta-net.com/song/219724/
265228,沈黙が愛なら,秋元康,サトウシンゴ,長田直也・サトウシンゴ,"一番最初に鳴き始める蝉は
一番最後に鳴き止むのかなって
WOW...　君に突然聞かれた

どんなつもりだったかわからないけど
きっと意味なんてないんだろうと思う
無口が怖かったのか

自分にとって大事なもの
それは人それぞれなんだ
同じだって思い込んでた
未熟さとか若さってのは
面倒臭いよね　身勝手で
今　気づいたよ

沈黙が僕たちの愛なら
無理に話さない
今は海を眺めながら
あの太陽が沈むまで待とう
不器用な僕たちのサヨナラ
言葉になんかできないよ
辺りが真っ暗になるまで
肩を抱いてこのままでいたいんだ

何か話していなきゃ間が持たないと
たぶん君なりにそう思ったんだろう
心が張り裂けそうさ

さっき開けたコーラの炭酸
なんかブツブツ言ってるよ
ホントのこと　言い合えばいい
強がりとかプライドなんて
今の二人には邪魔なだけ
ねえ　どうするの？

思い出で胸がいっぱいなら
じっとしていよう
波の音を聴いてる方が
別れの瞬間(とき)に穏(おだ)やかになれる
やさしさを持て余すみたいに
瞼をゆっくり閉じてみた
一番星が輝く頃
そばに誰もいなくなるのだろうか？

世界中の音が消えて
静寂に支配されたら
喜びとか悲しみも感じなくなっちゃうのか？
もしそうなら　勇気出して　僕は君の目を見て
話しかけるだろう
サヨナラでも…

沈黙が僕たちの愛なら
無理に話さない
今は海を眺めながら
あの太陽が沈むまで待とう
不器用な僕たちのサヨナラ
言葉になんかできないよ
辺りが真っ暗になるまで
肩を抱いてこのままでいたいんだ",https://www.uta-net.com/song/265228/
232903,沈黙した恋人よ,秋元康,杉山勝彦,杉山勝彦・三谷秀甫・谷地学,"岬の灯台
海原　見下ろしながら
眩(まぶ)しい日差しに時折　瞳細める

中古のバイクで
どれだけ走って来ただろう
汗ばむTシャツ　太陽を吸い込んだ

また夏がやって来る前に
僕らが変わったこと　ふと気づかされる
この沈黙

君が指差すものを
僕は見つけられない
同じ青空を見ているのに
鳥はどこへ行った？
君が大事なものを
僕は見過ごしている
そばにいることが当たり前で
そう　愛し方も忘れてしまった

いつもの国道
いくつのカーブ曲がれば
重なる身体(からだ)はバランス　取り戻すかな

風切るバイクの
エンジンの振動が好きだって
語ってた君の口数が減ったよね

この夏が去って行く頃に
僕らは見つめ合って　答えを出すんだ
そう　さよなら

君は話そうとした
僕も話そうとした
だけどお互いを想い過ぎて
何も言えなかった
もっと素直になれば
きっと言葉にできた
人は変わってくと　わかってても
あの頃の自分に縛られてたんだ

沈黙し始めた
どこかの恋人たちよ
言葉にできない
その胸に耳を傾け
トンネルに入る前に
風の中で(ホントのこと)
君と僕は(何を伝える？)

君が指差すものを
僕は見つけられない
同じ青空を見ているのに
鳥はどこへ行った？
君が大事なものを
僕は見過ごしている
そばにいることが当たり前で
それがダメだ
どんな時も愛を感じよう
話さなきゃわからないんだ
黙ってちゃ夏は終わるよ",https://www.uta-net.com/song/232903/
309688,ってか,秋元康,浦島健太・加藤優希,加藤優希,"可愛いから好きになったなんて
全然　ピンと来ないのよ
もっと内面を見て欲しい
ってか　嬉しくない

ちやほやされることに
喜んでいられるほど
もう若くはないのかなあ
バカにされてるみたいで…
運命のその彼氏は
どこで待っているの？(オーオーオーオー)
有象無象の男たちなんて
面倒くさいだけ(オーオーオーオー)

カッコイイだけだったら
石を投げれば当たるけれど
私だけ愛してくれる
誠意ある人はどこ？

可愛いさを求めてるだけなら
私じゃなくてもいいんじゃない？
同じものを見て感動できる同じ価値観が欲しい
ルックスから好きになるタイプは
他の誰かでもいいってこと
もっと私を知ってくれなきゃ
ってか　付き合えない

心にもない言葉で
声を掛けて来るけど(オーオーオーオー)
恋をゲームのように競っても
トロフィーにはなれない(オーオーオーオー)

少しずつ　わかり合って
お互いのこと信じ合えたら
本当の愛の意味だって
何となくわかるでしょ？

可愛いから好きになったなんて
喜ぶとでも思ってるの？
他の誰かには絶対にない
そんな魅力とか見つけて
目移りできない私らしさ
それが何なのか知りたい
いつも不安げな自分が嫌い
ってか　どこが好きなの？

広い世界で私を選んだ理由
どうしてなのか不思議に思う
自信ない私を叱ってよ…

可愛いさを求めてるだけなら
私じゃなくてもいいんじゃない？
同じものを見て感動できる同じ価値観が欲しい
ルックスから好きになるタイプは
他の誰かでもいいってこと
もっと私を知ってくれなきゃ
ってか　付き合えない

ってか　あれこれ言ってる(言ってる)
ってか　しか言えないのは… Woo Woo Woo Yeah
ってか　まだまだ言わせて(言わせて)
ってか　しか言えないのは… Woo Woo Woo Yeah",https://www.uta-net.com/song/309688/
326947,月と星が踊るMidnight,秋元康,Masafumi Okamoto,TomoLow,"月と星が踊るMidnight
フェンスを超えて　舞い戻った校庭

古い校舎の中　閉じ込められ叫んでいた
ここから出してくれとガラス窓を叩き
割ろうとした日々よ

今　僕たちは僕たちは憂(うれ)う
このままじゃこのままじゃダメだ
刃向かった　刃向かった大人
いつしか　嫌だった嫌だった世界
目を瞑(つむ)り生きることに
抵抗なくなった

そう　あんなにも　あんなにも　ずっと
軽蔑していたものは何だ？
間に合うか　間に合うか　これから
ホントにやりたいこと　それだけをやろう
物分かりよくなって
流されたくはない

誰に何言われても　僕たちはまだまだ諦めない
過ちを恐れるな

グラウンドに大の字になって
寝転びながら　夜明けを待ち続けた

あと何周走れば　よくやったと言われるのか？
炎天下のその下で　汗を流すのは
理不尽でしかなかった

ああ　僕たちは僕たちは想う
ちっぽけな　ちっぽけな自分
見えないよ　見えないよ　未来
何(なん)にも意味のない意味のない命
無駄遣いしてるようで
焦ってしまうんだ

でも　もう一度　もう一度　もしも
生まれ変われるはずだよ　誰も…
あの頃に　あの頃に見た夢
今でも　手を伸ばせば届くはず　きっと
決心をすることに
遅すぎることはない

ここに来て気づいたよ　僕たちは何だってできるんだ
憂いとは可能性

非常階段　上(のぼ)って
屋上に出てみた
ハッとするほど綺麗な
朝焼けを見たよ
僕たちの世界は
なんて美しいんだ
震える風の中で…

今　僕たちは僕たちは憂(うれ)う
このままじゃこのままじゃダメだ
刃向かった　刃向かった大人
いつしか　嫌だった嫌だった世界
目を瞑(つむ)り生きることに
抵抗なくなった

そう　あんなにも　あんなにも　ずっと
軽蔑していたものは何だ？
間に合うか　間に合うか　これから
ホントにやりたいこと　それだけをやろう
物分かりよくなって
流されたくはない

誰に何言われても　僕たちはまだまだ諦めない
過ちを恐れるな

(Wow Wow Wow Wow Wow Wow Woh…)
思い悩み
Wow Wow Wow Wow Wow Wow Woh...)
それでも強く生きろ
(Wow Wow Wow Wow Wow Wow Woh...)",https://www.uta-net.com/song/326947/
265225,ときめき草,秋元康,御子柴リョーマ,御子柴リョーマ,"無意識に昇った階段が
何段あったなんて覚えてないだろ？
過ぎ去った日々の僕たちは
どんなことをいつも語り合った？

そんな関係が
楽だった二人なのに
だけどある日　なぜかふいに
違う気持ちに気づいたんだ

ときめき草の花が咲いたよ
心のその片隅
友達じゃいられない
特別な存在
日差しの中　微笑む君に
ハッとしたその瞬間
初めての感情が
胸の奥でそっと揺れていた

どうだっていい日常のヒトコマ
何かの意味があるんだ
あの時　君と会ったこと
今やっと　理由(わけ)がわかって来た

古い友達の
一人と誤解してた
異性として見れないのは
早すぎたんだ　まだ蕾で…

ときめき草は好きになりそう
春がまた巡って
ほのかな愛しさは
華やかになるはず
過去のどこかにヒントはあるよ
未来に何が起きる？
ようやく　咲きそうな
恋の花をそっと守りたい

ねえもっと(ねえもっと)
そう早く(そう早く)
君のこと　好きになってたら
告白をもうしてたか？

ときめき草の花が咲いたよ
心のその片隅

ときめき草は好きになりそう
春がまた巡って
ほのかな愛しさは
華やかになるはず
過去のどこかにヒントはあるよ
未来に何が起きる？
ようやく　咲きそうな
恋の花をそっと守りたい",https://www.uta-net.com/song/265225/
336449,友よ 一番星だ,秋元康,中村泰輔・TomoLow,中村泰輔・TomoLow,"ああ　友よ　ここで別れだ
僕は右へ　君は左の道へ　歩き出そう
違う夢見た未来へ

涙を恥じることはない
今日までの日々　振り向いても悔いのない証だ

また　きっと　いつの日か会える日まで
この空　遠いどこかで頑張ってるお互いを信じて

痩せ我慢とわかっていたって
僕が先に　サヨナラを言わなきゃいけないんだ Oh
語り合った“やりたいこと”　始めよう
寂しくないわけがない　これからの長い日々 Oh
風が吹いて　雲が流れ　一番星
黄昏に背を向ける

どんなに挫折しそうでも
あの日の夢を君は絶対諦めないだろう

ああ　だから僕だって逃げ出さない
道の途中で　理想と現実のその谷間に落ちても…

自分は何を求めているのか？
人は誰を意識して　人生を送るのか？ Oh
歩いて来たこの道のりを　思い出す
ずっと充実してたのは　君がいてくれたから Oh
夜の空の　端が白み　明日(あした)が来る
我が友よ　今　どこだ？

ああ　希望は見えているかい？　願いは叶ったか？
もう　ゴールは近づいている
さあ　約束したあの場所へ

痩せ我慢とわかっていたって
僕が先に　サヨナラを言わなきゃいけないんだ Oh
語り合った“やりたいこと”　始めよう
寂しくないわけがない　これからの長い日々 Oh
風が吹いて　雲が流れ　一番星
黄昏に背を向ける",https://www.uta-net.com/song/336449/
291771,どうして雨だと言ったんだろう？,秋元康,杉山勝彦,有木竜郎・石原剛志・杉山勝彦,"どうして雨だと言ったんだ？
空を見上げることなく…
他に何を言えばいいか
思いつかなかった
嘘　否定すればいいのに…
なぜ　肯定したのかなんて
今　自問自答したって
思い出せない　Ah

人間(ひと)はホントに悲しくなると
思考停止する
頭のどこか　プツンと切れて
ボーッとするんだ
あの日の夜も僕は確かに
涙も忘れ
急に掌(てのひら)を広げながら
君に呟(つぶや)いた

どんな　(些細な)　理由探しても　(絶対)
2人　(あのまま)　別れなくたって　(よかったのに)
だけど　(だけど)　僕は　(僕は)　君に　(君に)　何も
言い訳さえ言わなかった　Ah

なぜだか言葉にしていたんだ
心が感じたものを…
それは降り出した雨の
そう雫に似てた
もし　違う何か言えたら
まだ　すぐそばに君がいて
そう　雨なんか降ってないと
きっと笑ってた　Ah

きっと　心のその歯車が
狂ってしまった
自分の感情　抑え切れずに
ネジが飛んだんだ
もっと器用に何か言えたら
結果も違った
僕はこの腕に君を抱いて
愛を語っただろう

あの日　(テレビで)　気象予報士が　(言ってた)
今日は　(夜空の)　星がいつもより　(キレイだって)
だから　(だから)　僕は　(僕は)　君に　(君に)　それを
ちゃんと見せてあげたかった　Ah

勝手に雨が降って来たんだ
そうさ　僕の眼差しに
あんな晴れた夜なのに
ザーザー音がした
空　見上げればいいのに…
なぜ　見つめ合ったまんまで
そう　はぐらかしたんだろう
意味がわからない　Ah

自分のこと誤魔化して
愛しさを隠しても
思いも寄らない言葉が出て来てしまうよ
一つだと思ってた僕たちはいつの間に
幽体離脱したのかな　Ah

どうして雨だと言ったんだ？
空を見上げることなく…
他に何を言えばいいか
思いつかなかった

なぜだか言葉にしていたんだ
心が感じたものを…
それは降り出した雨の
そう雫に似てた
もし　違う何か言えたら
まだ　すぐそばに君がいて
そう　雨なんか降ってないと
きっと笑ってた　Ah",https://www.uta-net.com/song/291771/
302554,どうする？どうする？どうする？,秋元康,CHOCOLATE MIX,CHOCOLATE MIX,"どうする？　どうする？　頭の中　真っ白…
どうする？　どうすればいい？

もしも友達の彼氏を好きになってしまったら
何も告白せずに胸にしまいますか？
それとも友達だから　本当のこの気持ちを
彼女にだけはちゃんと伝えられますか？

誰にも嘘なんかつきたくないし　裏切りたくはない
もちろん自分にも正直でいたい
矛盾してるってわかる　ジレンマ

答えは出ない
どんなに考えたって解決できるわけないじゃない？
世界一難しい問題　悩みのタネ
答えは出ない
誰かに聞いたって教えてなんかくれないわ
だって何が正しいかなんて
みんな自分で決めなきゃダメよ

どうする？　どうする？　言葉に詰まってる
どうする？　どうしようもない

だけど「ひょっとして彼を好きなんじゃないの？」なんて
噂になったとしても否定をできますか？
あるいは彼の方から「僕のこと好きなの？」って
見つめられてもきっぱり首を振れますか？

瞳　覗かれたらバレバレだし　顔に書いてあるかも…
いろんな人に迷惑かけそうで
愛というものが怖い　パラドックス

出口はどっち？
苦しいこの状況を　脱出できるその方法
友情を取るか？恋を取るか？頭が痛い
出口はどっち？
ホモ・サピエンスの遠い昔からのテーマ
これを解ける人がいたなら
そう間違いなくノーベル賞でしょう

どうする？どうする？
どうする？どうする？

答えは出ない
どんなに考えたって解決できるわけないじゃない？
世界一難しい問題　悩みのタネ
答えは出ない
誰かに聞いたって教えてなんかくれないわ
だって何が正しいかなんて
みんな自分で決めなきゃダメよ

どうする？　どうする？　言葉に詰まってる
どうする？　どうしようもない",https://www.uta-net.com/song/302554/
353901,どこまでが道なんだ？,秋元康,池澤聡,池澤聡,"どこまでが道なんだ？
地平線のその向こう側
僕たちはどこまで　走ればいい？
ひたむきに夢の場所へ

風に乗って一気に　今　上昇気流
真っ赤な熱気球が大地を観測する
カメラの映像は　空からの俯瞰図
この先の世界　ほら　教えてくれるんだ

眼の前に見える景色は　世界の一部だから
目に見えない地の涯てまで　行ってみたくなった

どこまでが道なんだ？
永遠に続いてるのか？
ゴールがなくたって諦めない
冒険しようぜ
どこまでが道なんだ？
地平線のその向こう側
僕たちはどこまで　走ればいい？
ひたむきに夢の場所へ

どこに今いるのか　わかっている方が
これから進む道を　はっきりと目指せるさ
下に広がるのは　迷路のような森
人は抜け出せずに　ただ　不安に駆られてく

この場所から見えない　点在する可能性
いつの日にか　それがここと気づかされるだろう

どこまでも道なのさ
この先も途切れはしない
思い描く限り　夢の道は
ずっと続くんだ
どこまでも道なのさ
そうそれは　終わることなく
誰に止められても　振り切って
いつまでも走っている

僕たちは立ち止まってみる
振り向いたりはしないけど
地面を蹴って　走り出すために
土の上　熱を感じたい

どこまでが道なんだ？
永遠に続いてるのか？
ゴールがなくたって諦めない
冒険しようぜ
どこまでが道なんだ？
地平線のその向こう側
僕たちはどこまで　走ればいい？
ひたむきに夢の場所へ",https://www.uta-net.com/song/353901/
270565,ドレミソラシド,秋元康,野村陽一郎,野村陽一郎,"Oh Oh Oh…

ドレミ　ドレミ　ドレミ
レミ　ドレミ　ドレミ
ドレミ　ドレミ　ドレミソラシド
ドレミ　ドレミ　ドレミ
ソラ　ドレミ　ドレミ
ドレミ　ドレミソラシド

気づかなかった　胸に刺さってた
いつの間に　ドレミの矢に射抜かれたんだ
友達だって　油断してた
なぜだろう　今までと違う感情だった
Oh Oh Oh…

横断歩道　渡ってる時
君からドレミが聴こえて来たんだ
日常はいつも昨日と同じで
ドラマティックなことなんて起きないのに…

ある日　偶然　もしかしたら自分は恋をしてるって知って
僕は急にどういう態度で君に接すればいいのかな
ドレミ　ドレミ　ドレ

こんな好きになると思っていなかった
夢中になるなんて生まれて初めてさ
一日中　うわの空
君を想うと何だか切なくなる
こんな好きになると思っていなかった
一生分の“好き”を使い果たしそうだ
口に出せない言葉　飲み込んだまま
ドレミが止まらない
経験不足の恋さ

ドレミ　ドレミ　ドレミ
レミ　ドレミ　ドレミ
ドレミ　ドレミ　ドレミソラシド
ドレミ　ドレミ　ドレミ
ソラ　ドレミ　ドレミ
ドレミ　ドレミソラシド

風が過ぎるように　一瞬だった
いきなり　ドレミにやられてしまった
慣れてない僕はどうすればいいのか
ぎこちなく君を見て微笑(ほほえ)んでいた

まさか　一番　ありえないと思ってた君に恋するなんて
僕がちょっと恥ずかしくなってぶっきらぼうな態度とっちゃいそう
ドレミ　ドレミ　ソラ

だってそんなことは想像できなくて
出会ったばかりの僕たちに戻るのか？
知らないうちにこっそり
催眠術を　かけられたみたいさ
だってそんなことは想像できなくて
だから人生はきっと面白いんだ
うまくいくかどうかは　わからないけど
ドレミを楽しもう
片想いは無意識さ

君と出会うまで　何かがいつも足りなかった
何となく　違うなとピンと来なかったんだ(フィーリング)
それは理屈じゃなくて(スキップしてる)本能なんだ
ドレミの“ファ”

もっと好きになって　何が変わるんだ
昔の二人には戻れないと思う
恋はいつも突然
ドレミの“ファ”をすっ飛ばして来るんだ
ドレミ　ドレミ　ドレ

こんな好きになると思っていなかった
夢中になるなんて生まれて初めてさ
一日中　うわの空
君を想うと何だか切なくなる
こんな好きになると思っていなかった
一生分の“好き”を使い果たしそうだ
口に出せない言葉　飲み込んだまま
ドレミが止まらない
目と目　合うだけでこの胸が
ドキドキし始めちゃうよ
経験不足の恋さ

ドレミ　ドレミ　ドレミ
レミ　ドレミ　ドレミ
ドレミ　ドレミ　ドレミソラシド
ドレミ　ドレミ　ドレミ
ソラ　ドレミ　ドレミ
ドレミ　ドレミソラシ“ファ”がない",https://www.uta-net.com/song/270565/
