song_id,title,lyricist,composer,arranger,release_year,release_title,release_type,members,center,formation_rows,opening_lyrics,full_lyrics,song_url
280839,瀬戸内の妹,秋元康,未来,若田部誠,,STU48 Uta-Net Other Songs,other,,,,"岬への坂道を
どれだけ一緒に歩いたか？","岬への坂道を
どれだけ一緒に歩いたか？
まだ幼い手を引いて
遠ざかる船を見た

大人になんかなりたくはないと
化粧とかしなかったのに
久しぶりにちゃんと話した時
綺麗になっていた

瀬戸内の妹よ
しあわせになるんだよ
そう声を掛けただけで
涙　滲んで来る
瀬戸内の妹よ
故郷(ふるさと)はここにある
今日の日の夕焼けを
ずっと忘れるな

港まで続く道
こんなに星が見えるなんて
新しいその門出
祝ってくれるのか

いつでも俺が繋いでいたのに
今はもうあいつが手を取る
どこに連れてってくれるのだろう
桟橋で見送った

瀬戸内の花嫁よ
いい人に出会えたな
今日からは二人きり
力　合わせるんだ
瀬戸内の花嫁よ
笑顔を忘れないで
穏やかなこの海は
ずっと　見守ってる

瀬戸内の妹よ
しあわせになるんだよ
そう声を掛けただけで
涙　滲んで来る
瀬戸内の妹よ
故郷(ふるさと)はここにある
今日の日の夕焼けを
ずっと忘れるな

瀬戸内の花嫁よ
しあわせになるんだよ
もし家族　増えたなら
顔を見せに来い
きっといつの日か",https://www.uta-net.com/song/280839/
280840,僕らの春夏秋冬,秋元康,A-NOTE;T.INOUE,T.INOUE;A-NOTE,,STU48 Uta-Net Other Songs,other,,,,"あの頃　一番好きだったのは
近くの一本道","あの頃　一番好きだったのは
近くの一本道
春には桜が両脇に
咲き乱れ　キレイだ
僕らは何度も行ったり来たり
往復していたね
今思えば何をそんなに
語り合ったのだろう

風が吹いて　枝が揺れて
花びら　舞い散っても
満開の夢はずっと
消えないって信じてた

春夏秋冬　過ぎて行くよ
できなかった何か残して
そしてまた次に巡るまで
次のチャンス　待つんだ
あれからずっと　空を見上げ
今度こそはと誓うものなのか
花は咲いて散って　また咲く日まで
君のことは　絶対　忘れないよ

偶然　ここにやって来たのは
何年振りだろう
桜は咲いてはいないけど
懐かしい景色だ
一人で辺りを歩いてみたら
切なくなって来た
二人でいるだけで　どうして
楽しかったのだろう

雨が降って　街が濡れて
誰かを恋しい時
青空と君のことを
何となく思い出す

春夏秋冬　この季節は
誰のためにあるのだろうか？
出逢うその人はいつの日か
去って行ってしまうのに…
ここから見える道の先に
昔　愛した君の物語
花は散って咲いて　また散る日まで
何度だって　夢を見せてくれるよ

君は今どこを
歩いているのだろう
どんな後悔　心に秘めて
この空見上げるのか？

春夏秋冬　過ぎて行くよ
できなかった何か残して
そしてまた次に巡るまで
次のチャンス　待つんだ
あれからずっと　空を見上げ
今度こそはと誓うものなのか
花は咲いて散って　また咲く日まで
君のことは　絶対　忘れないよ",https://www.uta-net.com/song/280840/
280841,一瞬のスリル,秋元康,大濱健悟,大濱健悟,,STU48 Uta-Net Other Songs,other,,,,"巡り逢って　燃え上がって
灰になってしまいたい","巡り逢って　燃え上がって
灰になってしまいたい
運命の糸　引き寄せられた
一瞬のスリル

街角　全力で走ってた時
店から出て来た人とぶつかって
道に落として散らばった荷物を
一緒に拾うのがきっかけだったなんて

そんなあるわけない　ドラマティックなこと
驚くような奇跡がなくちゃだめね

ハッとしたい　キュンとしたい
ドキッとしてしまいたい
理屈ではなく　言葉でもなく
感じたいの　本能的に
巡り逢って　燃え上がって
灰になってしまいたい
運命の糸　引き寄せられた
一瞬のスリル

誰かとの出会い　求めているようじゃ
ホントの恋愛をできるわけない
何も期待なんかしていないのに
知らぬ間に落ちているのがロマンスでしょう

そう計算高い思惑があると
上手くいかなくなるものだと思う…

まさかなんて　嘘だなんて
ありえない出来事が
現実でも起きちゃうような
予想外の展開もいい
そうギリギリ　そうクラクラ
いつだってめまいがする
感情がごちゃごちゃになってしまう
一瞬の狂気

冷静でいたら愛せはしないわ
衝動だけでも長続きしない
どんなことがあったかなんて
思い出せない入り口がいい

ハッとしたい　キュンとしたい
ドキッとしてしまいたい
理屈ではなく　言葉でもなく
感じたいの　本能的に
巡り逢って　燃え上がって
灰になってしまいたい
運命の糸　引き寄せられた
一瞬のスリル",https://www.uta-net.com/song/280841/
298089,そして僕は僕じゃなくなる,秋元康,谷村庸平,野中“まさ”雄一,,STU48 Uta-Net Other Songs,other,,,,"対岸に見える街の灯りが
美しく瞬(またた)いて見えるけど","対岸に見える街の灯りが
美しく瞬(またた)いて見えるけど
どんな夜が囁いてるのか
僕は知る術(すべ)ない

君に何回LINEしたって
既読がつかないのはなぜだろう？
どこで誰と何しているのか？
恋は疑り深い

それならいっそ　今すぐにでも
君の元へ駆けつけたい
桟橋から飛び込んで　海を泳いで渡ろう
例え　雪が舞い落ちようとも…

誰よりも　誰よりも　愛したせい
もう僕は　じっとしていられない
愚か者と後ろ指差されても
本気とはそういうものだろう
こんなにも　こんなにも愛おしくて
君しかもう見えていない
ゆっくりと　ゆっくりと常軌失う
愛はいつでも人を狂わす
そして僕が僕じゃなくなる

遠い彼方のあの輝きは
近くで見てしまえば普通だよ
真実とはそういうものだ
無理に見たくはない

それよりここでやきもきして
あやふやはいけないことか
もどかしさが恋なんだ　手に入らないから恋だ
寄せる波こそが募る想い

不器用に　不器用に　人を愛し
悲しみの深さに怯えて
ほんの少しの思い出を抱きしめ
傷つかないこちらの岸にいよう
不器用に　不器用に　ただ一途に
大事な人を想ってたい
臆病な男だと笑うがいいさ
まさか涙を流すなんてね
僕はそんな僕だったのか

灯りの浮かぶ海の水面(みなも)
それはどっちに語りかける？
LINEが返って来ても　既読スルーされたって
君に落胆したりしない

誰よりも　誰よりも　愛したせい
もう僕は　じっとしていられない
愚か者と後ろ指差されても
本気とはそういうものだろう
こんなにも　こんなにも愛おしくて
君しかもう見えていない
ゆっくりと　ゆっくりと常軌失う
愛はいつでも人を狂わす
そして僕が僕じゃなくなる",https://www.uta-net.com/song/298089/
309336,夢をガラス瓶の中に,秋元康,入江徹,入江徹,,STU48 Uta-Net Other Songs,other,,,,"やがて必ず届くこと　海流は知っていたんだ
人は誰でも　大切なことを忘れる(忘れる)","やがて必ず届くこと　海流は知っていたんだ

人は誰でも　大切なことを忘れる(忘れる)
あんなに熱く　語り合った日々も色褪せてくのさ
激しい嵐も　いくつかの夜　過ぎれば(穏やかになる)
ただ日常が広がるだけ

僕は今　負けそうだ　自分のその無力さに
心　折れそう

夢をガラス瓶に入れて　海に流せば叶うかな
いつかはちゃんと　自分の元に還(かえ)るように…
波が少しずつ運んで　地球一周できるかも
願いの強さとは巡り巡った距離
遠いあの頃の純粋な気持ち

遠く眺めて　何回もついたため息(ため息)
目指してた地は　七つの海越えた　彼方にあるのか？
世界の涯(はて)が見えなくたって　海流は(どこかへ向かう)
自然の意志は諦めない

君をリスペクトする　当たり前の毎日に
飽きることなく…

夢がどこかの海原(うなばら)で沈んでしまったりしないか？
想像すると時々　不安にもなるけど
きっと未来は思うより　いい方へと流れてる
できない理由ばかり考えていないで
楽天的な日々　思い出すんだよ

波は何度寄せて返すのか？
指を折って数え　永遠の長さを知る
何かを手に入れるのに　そんな簡単なわけない
じたばたしてもしょうがないよ
やるだけやったら…

今の自分に出来ること　教えられた気がするよ
どんな結果が届こうと　変わらない潮騒の中で
あの海流が夢を届けると信じながら…

夢をガラス瓶に入れて　海に流せば叶うかな
いつかはちゃんと　自分の元に還(かえ)るように…
波が少しずつ運んで　地球一周できるかも
願いの強さとは巡り巡った距離
遠いあの頃の
祈りさえ閉じ込めた
純粋な気持ち",https://www.uta-net.com/song/309336/
309337,後悔なんかあるわけない,秋元康,鈴木裕哉;藤原彩豊,若田部誠,,STU48 Uta-Net Other Songs,other,,,,"あれから僕の時間は　どれだけ過ぎ去ったのだろう？
振り返ってみたとこで　そこに何も残ってない","あれから僕の時間は　どれだけ過ぎ去ったのだろう？
振り返ってみたとこで　そこに何も残ってない

だけどそっと瞳(め)を閉じれば　今も浮かぶ青春よ
あんなに(あんなに)夢中で(ずっと)走ったあの頃

一人きりで生きてたら　ここまで来られなかったよ
どんな時も君がいて　声を掛けてくれたからだ

道はここで分かれる　君と僕も新しい世界へ
最後に抱き合って…

何も後悔なんかあるわけないって　ちゃんと言えたらカッコいいんだけど
この胸の片隅に引っ掛かってるものがある
人は誰もすべてやり切ったなんて　簡単に言えないよ
やり残した何かを　明日頑張ろう
Keep your head held high
No more regretting
I wish you all the best
In time I'll see you！

二人見つめ合いながら　何を話せばいいのだろう？
思い出がただ溢れて　君の顔が滲んで来た

風がそばを吹き抜け　頬の涙拭ってくれる
すべてがやさしくて…

どこに心残りがあるわけじゃなくて　何もないとは言い切れないだけだ
でもそれは一瞬のセンチメンタルかもしれない
次の道に進むその分岐点は躊躇(ためら)ってしまうもの
ここまでやって来たんだ　自信を持とうよ
It may be scary
But we can make it
Take on a new road
No looking back now

永遠の別れ　なんかじゃないよね
成長して会える日が来る　いつの日かまた

何も後悔なんかあるわけないって　ちゃんと言えたらカッコいいんだけど
この胸の片隅に引っ掛かってるものがある
人は誰もすべてやり切ったなんて　簡単に言えないよ
やり残した何かを　明日頑張ろう

そう僕らは僕らは僕らは変わらずに…

Keep your head held high
No more regretting
I wish you all the best
In time I'll see you！

Longing for that day",https://www.uta-net.com/song/309337/
317233,Sure、じゃあね,秋元康,CHOCOLATE MIX,,,STU48 Uta-Net Other Songs,other,,,,"いきなり手を繋ぎ　私を引っ張るように
点滅し始めたシグナル無視して…　Ah","いきなり手を繋ぎ　私を引っ張るように
点滅し始めたシグナル無視して…　Ah
何をあなたが考えてるかわからない
当たり前のように付き合わせるつもり？　Ah

誘い方が強引すぎて
ちょっと疲れて来ちゃったわ　ここで休ませて

Sure　終わりかもね
Sure　いいタイミング
I'm sure　楽しかったわ
Sure　思い出は続く
そう今でも愛してる
だけど振り回されたくないの
私は私らしく
歩いて行くわ　じゃあね

躊躇う交差点　人波に流されないで
あなたは立ち止まり　怪訝な顔をする　Ah
何が不満か　想像つかないのでしょうね
今日までお互いにしあわせだった日々　Ah

別れなんていつも突然
何が理由なのか　どうせ　あやふやな答え

Okay　なんとなくで
Okay　納得して
I'm okay　寂しいけれど
Okay　これが正解よ
まだ愛されてるうちに
ちゃんと背中を向けて歩く
嫌いにならないように
手を振りながら　またね

Okay　何も言わず
Okay　手を振ってよ
Are you okay？　素敵なままで
Okay　いつかわかるでしょう

Sure　終わりかもね
Sure　いいタイミング
I'm sure　楽しかったわ
Sure　思い出は続く
そう今でも愛してる
だけど振り回されたくないの
私は私らしく
歩いて行くわ　じゃあね",https://www.uta-net.com/song/317233/
317234,ポニーテールをほどいた君を見た,秋元康,A-NOTE;S-TONE,A-NOTE;S-TONE,,STU48 Uta-Net Other Songs,other,,,,"朝の電車の中　探した
いつも気になってた横顔","朝の電車の中　探した
いつも気になってた横顔
あの制服は厳しい女子高
そばには近づけなくて…
黒いヘアゴムでしっかりと束ねた見た目も
心も堅そう
あと何年か　歳月(とき)が経てば
話しかけられるか？

ある夜　偶然　会ったんだ
思いがけず　線路沿いの道で

ポニーテールをほどいた君を見たよ
青い月の明かり　浮かび上がる美しい天使
僕が知ってる君とは　全然違ってたんだ
長い髪　掻き上げて
微笑む瞳は　何を誘うの？

ずっと思っていたイメージ
きっと内向的な性格
触れてしまったら壊れる気がして
ここでそっと見守った
空の月だって本当は凸凹(でこぼこ)している
普通の星だよ
人が勝手にロマンティックな
夢を見てるだけ

二人　踏切の手前で
すれ違って　何か感じ合った

ポニーテールをしてない君も好きだ
重い金のティアラ　そっと脱いだ自由なお姫様
何に縛られてたのか　君らしければいいんだ
別人のようだけど
どういう君だって　目を離せない

僕に気づいてくれたのか
それだけでも胸がキュンとするよ

ポニーテールをしてても　してなくても
君のその瞳もそのハートも　全部　大好きだ

ポニーテールをほどいた君を見たよ
青い月の明かり　浮かび上がる美しい天使
僕が知ってる君とは　全然違ってたんだ
長い髪　掻き上げて
微笑む瞳は　何を誘うの？",https://www.uta-net.com/song/317234/
317235,船から降りた僕たちは…,秋元康,MasaHERO Ohsawa,若田部誠,,STU48 Uta-Net Other Songs,other,,,,"船から降りた僕たちは
どこへ向かえばいいのだろう","船から降りた僕たちは
どこへ向かえばいいのだろう
大地の風に吹かれ考えた
誰かが待っているのなら
今すぐに走ってくけど
声は聴こえて来ない

空はまだまだ薄暗く
夜明けまで時間があるよ
何も焦ることはないんだ
そう自分がやりたいことを
心の中で確かめて
そしてここから　やり始めよう

今までの僕じゃない　生まれ変わる
僕も見たことがないあたらしい世界へ
初めての微笑みを君に贈ろう
また会えたら　運命を信じるよ

海の上から見てたのは
地平線の彼方にある
揺らぐことない希望の大地よ
北極星を手がかりに
いくつの海流　越えれば
夢は叶うのだろう

やっと辿り着いた場所は
地図にも載っていないどこか
まわりのことはどうでもいい
寂しさに打ち勝つしかない
信じ続けた愛のために
錨降ろして陸へ上がろう

前向いた僕がいる　その未来へ
誰かの号令ですぐ走り出すよ
夢見てた幸せを探しに行こう
君のことを抱きしめられる日まで

今までの僕じゃない　生まれ変わる
僕も見たことがないあたらしい世界へ
初めての微笑みを君に贈ろう
また会えたら　運命を信じるよ

僕たちは永遠に…",https://www.uta-net.com/song/317235/
323357,夏の“好き”はご用心,秋元康,井上トモノリ,大沢圭一,,STU48 Uta-Net Other Songs,other,,,,"Summer time
Summer love","Summer time
Summer love
幻想
どうする？

まるで仔猫ちゃんみたいにしゃがんで
こっちを見てるけど
きっと　呼んでも来ないんだろう？
なんか　懐かなそうで
話したって　関(かか)わったって
ああ　面倒だ

それでも気になってしまう (しまう)
なぜか無視できないんだ (Is this feeling love?)
まさかこれって　恋かな (恋かな)
そんなわけない　やめてくれ

夏の“好き”はご用心　ただの蜃気楼
暑さにボーッとなった錯覚さ
いつもならば冷静に　判断できるのに
ギラギラと照りつける太陽に誘われて
あれ　なんだか変

Summer breeze
Summer chance
想像
これから

ずっと　前から気になっていた
存在感　半端ねえ
だけど気軽に手を出しちゃったら
絶対　後には引けねえ

君が近づく　僕も近づく
ああ　危険

理想のタイプと違う (違う)
手には負えない君さ (付き合ったことがない)
だからこそ　そう余計に (余計に)
なんかビビッと来ちゃったよ

不意のキスは意味不明　気づいたらしてた
どっちの方からしたか　覚えてない
なんか歯と歯ぶつかって　ハッとしたんだよ
ちゃんと準備してたら　完璧にしたのに
ああ　ポンコツだね

理屈じゃない　もっと本能的な
目に見えないフェロモンって奴
やられたらしい
ノックアウトさ
僕は無抵抗でしかない

夏の“好き”はご用心　ただの蜃気楼
暑さにボーッとなった錯覚さ
いつもならば冷静に　判断できるのに
ギラギラと照りつける太陽に誘われて
あれ　なんだか変

Summer kiss
Memories
ロマンス
いっぱい

好き！",https://www.uta-net.com/song/323357/
323358,そして人間は無力と思い知る,秋元康,上田晃司,草野よしひろ,,STU48 Uta-Net Other Songs,other,,,,"風はなぜに泣いているのか？
誰か僕に教えて","風はなぜに泣いているのか？
誰か僕に教えて

ふいに木々が震えながら
声を殺しざわめく
何をひそひそと話すのか？
何を隠したいのか？

今　僕にできることって
夕凪(ゆうなぎ)を待つことだけかい？

ああ
そして人間(ひと)は無力と思い知る
何を語ろうとそれは止まらない
ああ　偉そうに聞いてても無駄だとわかる
どうであろうと　僕は風を無視できない

遠い夏祭りの夜に
くるくると回ってた
色の綺麗な風ぐるま
誰の想い届ける？

知らぬ間に頬に流れる
一筋の涙よ　収まれ

ああ
だけど人間(ひと)は何かをしたくなる
それが何(なん)なのか　わからないままに…
ただ　見過ごすことできずに　耳をそばだて
気配探す　風はどこから吹くつもりか？

たとえ僕が　瞼(まぶた)を閉じようと
どこで泣いてるか　見当つかない
もう　他の人のことなど考えるなと
おせっかいな僕に耳打ちしてくれてる

ねえ

そして人間(ひと)は無力と思い知る
何を語ろうとそれは止まらない
ああ　偉そうに聞いてても無駄だとわかる
どうであろうと　僕は風を無視できない

どこで誰が泣き声　上げようが
僕はそれを思いやる余裕がない
こんな情けない自分の聞き違いだと
納得をして　風の中を歩き出そう",https://www.uta-net.com/song/323358/
334258,自然淘汰主義,秋元康,Toshikazu.K,Toshikazu.K,,STU48 Uta-Net Other Songs,other,,,,"Fu Fu　Fu Fu Fu-
Fu Fu　Fu Fu Fu-","Fu Fu　Fu Fu Fu-
Fu Fu　Fu Fu Fu-

面倒な奴だなと言われて
大人たちに嫌われて来たよ
それがいけないと言うのかい？
常識のスケジュール通りに
猫も杓子もみんなが踊らされてる
じゃあ僕は一(いち)抜けよう

ここにいたって意味なんかないよ
振り返っても　何も存在しない
空白さ

ああ　忘れられていいんだ　覚えてる価値もない
生きるってのは　あやふやに自然淘汰されること
何が間違ってるとか　何が正しいなんて
どうだっていいことだろう　記憶に残るかだけ
そんな自分でいたい

Fu Fu　Fu Fu Fu-
Fu Fu　Fu Fu Fu-

あいつは変わっているからと
後ろ指差されて笑われて
そこにいないように扱われた
多数決で決められたルールは
少数派を無視することだったのか
なんかおかしくないかい？

こんな世界は　もううんざりだ
誰も知らない　行方不明の
天国へ

ああ　知らなくていいんだ　教科書には書かれてない
都合の悪い真実は　記憶喪失になろう
何が正義かじゃなくて　何が悪(あく)かでもない
自分が信じていたものは　何か知りたかっただけ

そんなことなんか　なかったことに…
消しゴムより　もっと綺麗に

ああ　忘れられていいんだ　覚えてる価値もない
生きるってのは　あやふやに自然淘汰されること
何が間違ってるとか　何が正しいなんて
どうだっていいことだろう　記憶に残るかだけ
そんな自分でいたい

Fu Fu　Fu Fu Fu-
Fu Fu　Fu Fu Fu-",https://www.uta-net.com/song/334258/
346257,幽体離脱と金縛り,秋元康,amazuti,amazuti,,STU48 Uta-Net Other Songs,other,,,,"「“幽体離脱”した経験ありますか？
“ゆ・う・た・い・り・だ・つ”","「“幽体離脱”した経験ありますか？
“ゆ・う・た・い・り・だ・つ”
まるで　自分の魂が身体(からだ)から抜けて出ていくような、
そんな様子を客観的に眺めている感じ…
あれって、練習次第でできるようになるの、知ってました？」

昨日見た夢　その面白さを
どんなに一生懸命喋っても
誰にも伝わらないように
もどかしさって　妙にイライラして来るよね？

必死な私が抜け出して
客観的に私を見てる
情けなくて笑えて来る
じゃあなんか　応援してあげればいいのに
そばにいるだけで
何もできないし…

金縛りとは　全然　違うよ
寝てなんかいなくて起きてる
ここでずっと立ってるのに　私　何も気づいてない
じゃあここにいる私は誰？
幽体離脱は別世界
どこかにもう一つの地球があって
時空のような軸が　重なってしまったのか
それを見てる三人目の私

恋もどこかが似ている気がする
こんなに一生懸命なのに
気持ちと何かが合ってない
口の動きがシンクロしないアニメ

それじゃあ　魂抜け出して
何ができるかって言うと
実は声出せないルール…
その代わり　ふわふわと宙に浮かんだりして
頭の上から
見下ろしていられる

幻覚だって人は言うけれど
私は確かに経験してるし…
実際　自分の目で見ると　こういうことだってあるんだな
狭すぎた今までの知識
幽体離脱は　訓練次第
好きな時　いつでも抜け出せるよ
過去と現在と未来が　ねじ曲がった瞬間
どこにもいない　私がいる

嫌なことってのはなくならないし
そう　振り回されるだけだから
その場から気づかれないように
意識だけ抜け出そう

金縛りとは　全然　違うよ
寝てなんかいなくて起きてる
ここでずっと立ってるのに　私　何も気づいてない
じゃあここにいる私は誰？
幽体離脱は別世界
どこかにもう一つの地球があって
時空のような軸が　重なってしまったのか
それを見てる三人目の私
仲良くやろう",https://www.uta-net.com/song/346257/
346258,楡の木陰の下で,秋元康,デレク;ターナー,野中“まさ”雄一,,STU48 Uta-Net Other Songs,other,,,,"いつもの公園のベンチの指定席
みんなに人気の　楡(にれ)の木陰の下","いつもの公園のベンチの指定席
みんなに人気の　楡(にれ)の木陰の下

僕たちが明日から　気まずくなってしまえば
新たなカップルが　愛を語るのだろう

できれば　何があったって　正直になって欲しい
どんなカッコ悪くてもいいじゃないか

離れたくはないと　言ってたのに　夢と現実は違う
もうここには来られないと　君が泣いた夜
未来の一歩目を　引き止めちゃいけないと思う
だから　この楡(にれ)の木の下で君を見送ろう

そよ風にざわざわと揺れる音が好きなのと
木洩れ陽を見上げて　耳を澄ませてた

あの時　黙り込んだのは　僕がどう答えるのか
少し期待をして　待っていたのかなあ

季節が変わっても　あのベンチにずっと座っていたいよ
僕たちの物語は譲りたくない
それでもせっかくのスタートを無駄にするなよ
今の僕にできる愛とは引き留めないこと

辺りに星が降り注ぐ頃まで
なかなか立ち上がれない指定席

離れたくはないと　言ってたのに　夢と現実は違う
もうここには来られないと　君が泣いた夜
未来の一歩目を　引き止めちゃいけないと思う
だから　この楡(にれ)の木の下で君を見送ろう",https://www.uta-net.com/song/346258/
346260,雨とか涙とか,秋元康,Toshikazu.K;Yugo.A,Toshikazu.K,,STU48 Uta-Net Other Songs,other,,,,"雨が上がった瞬間が好きなんだ
空の悲しみ　全てを絞ったようで…","雨が上がった瞬間が好きなんだ
空の悲しみ　全てを絞ったようで…
雲の隙間に射してきた淡い光
きっとここから僕の未来は始まる
勇気を貰える時

だから君を誘って　手すりがまだ濡れてる
この屋上で見せたかった
晴れていくプロセス

雨と涙は自分　見つめる時間
何にもしなくていいんだよ
ぼんやり雫を　ただ眺めて
耳をそばだてなさい
道や木々の単調な雨音が
やがて少しずつ小さくなって
立ち直るもの
だから君と一緒に待とう
空気が変わる
その境界線

雨がしとしと降っているその間
人は何して過ごしていると言うのか？
誰も身体(からだ)が濡れないようにすることしか
気が回ってない　雨宿りをしようとして
軒先を探している

だけど僕はそれでも　ずぶ濡れを恐れない
外に出なけりゃ　見逃しちゃう
絶好のタイミング

風や雲って　変化してく予兆
どっちへ流れて行くのだろう？
息を凝らし　期待しよう
希望はそこまで来た
並木道の人々の声がする
会話が鮮明に聴こえて来るよ
話したいこと
誰もずっと待ってたんだね
二人が変わる
この雨上がり

傘をいつも手放せずに
天気を気にしていた
そんな僕たちは
何を見つけたのか？

どんな雨でも　上がってしまえば
さっきより　空は青い
悲しいもの　その全てを
持って行くよ

雨と涙は自分　見つめる時間
何にもしなくていいんだよ
ぼんやり雫を　ただ眺めて
耳をそばだてなさい
道や木々の単調な雨音が
やがて少しずつ小さくなって
立ち直るもの
だから君と一緒に待とう
空気が変わる
その境界線",https://www.uta-net.com/song/346260/
355830,月と僕と新しい自分,秋元康,嶋田啓介;湯口亮,嶋田啓介;湯口亮,,STU48 Uta-Net Other Songs,other,新井梨杏;工藤理子;迫姫華;清水紗良;峯吉愛梨沙;濵田響,,"新井梨杏,工藤理子,迫姫華,清水紗良,峯吉愛梨沙,濵田響","いつの間にか　闇に覆われ
生きることがまた嫌になる","いつの間にか　闇に覆われ
生きることがまた嫌になる
希望なんてあやふやな虹
期待してた安っぽい絵空事よ

戦う者は　傷だらけでも
自分の意思で剣を下ろさない
僕にはまだその覚悟はなく
変わらない街を眺めているのか

それなら　いっそのこと
こんな世界は…　ああ…
なくなってしまえ　僕たちも粉々に…　イエイエイ
本心じゃないけど

青い月は　ただ美しいだけなのに
人は誰も孤独だと気付かせる
夜の空にただ存在するだけで
やるせない人生語りたくなる
それでも僕は
どん底にいること甘んじて受けよう
夜明けが来て　あなたが消えてしまえば
泣き言など言わぬ自分になろう　ああ

誰かの後　追いかけたくない
訳知り顔する奴はLiar
自分の地図　信じられないなら
根拠ない道を進むと言うのか？

それより　もう一回…
試すのはどう？　ああ…
世界は蘇る　匿名の力　合わせて　イエイエイ
僕はシリアスだ

今宵月は　何を語るつもりか？
ロマンティックな言葉じゃ持たないぞ
僕は叫び　世界の変わり目　教える
昨日までと違うこの世界を見よ
新しい自分
ただ美しいだけじゃ　誰もついて来ない
愛のために立ち上がるなんて偽善だ
理想論に負けない自分になろう　ああ

Oh...

青い月は　ただ美しいだけなのに
人は誰も孤独だと気付かせる
夜の空にただ存在するだけで
やるせない人生語りたくなる
それでも僕は
どん底にいること甘んじて受けよう
夜明けが来て　あなたが消えてしまえば
泣き言など言わぬ自分になろう

理想論に負けない自分になろう　ああ",https://www.uta-net.com/song/355830/
366100,地平線を見ているか？,秋元康,つげ由秀,APAZZI,,STU48 Uta-Net Other Songs,other,,,,"夜中に飲む苦いコーヒーは
誰かに何か話したくなる","夜中に飲む苦いコーヒーは
誰かに何か話したくなる
窓の向こうには高層ビルと
ガラスに映った好きじゃない自分

こんな遠くまで夢を追いかけて
弱音を吐くなんて悔しいけれど

恋人よ　地平線を見ているか？
僕たちの太陽が昇る頃だ
思い出よ　未来の空を邪魔するな
夢が叶う時まで会わずにいよう

画面越しの君は何度も(君は何度も)
「帰ってくれば？」って言うけど(言うけど)
どういう顔して帰ればいいのさ？
探しもの　何も手に入れてないんだ

人は誰もみな　挫折しながら
当たり前のように大人になる

恋人よ　今も変わらないでいるか？
美しい夜明けは今日の希望だ
もう少し　頑張ってみようと思う
いつか　微笑みながら迎えに行くよ

恋人よ　地平線を見ているか？
僕たちの太陽が昇る頃だ
思い出よ　未来の空を邪魔するな
夢が叶う時まで会わずにいよう

叶う時まで会わずにいよう",https://www.uta-net.com/song/366100/
366844,Be honest,秋元康,藤田卓也,藤田卓也,,STU48 Uta-Net Other Songs,other,,,,"WOH…
そうさ","WOH…

そうさ
競争は息苦しい
仲間たちまで　いつの間にか
ただの途中経過なのに
順位がついてしまうんだ
WOH…

社会はいつも競い合い
あいつが勝った　負けたとか
そんなことはどうでもいい
僕には僕のペースがあるんだ
WOH…
人生は長距離マラソン

近道探して　楽しようとか
適当に手を抜いて汗かかないとか
そんなことをしてたって
神様は見ている
WOH…

急がば回れの例えのように
一番損する自分になろう
周りから笑われても
構わないさ

真っ直ぐに　ひたむきに
がむしゃらに　不器用に
毎日を生きて行(ゆ)く
夢への道のり

のろのろと歩いてる
僕のこと　笑うがいい
人はみな　それぞれだ
愚直で悪いか？
Be honest！Do your best！
Believe in your dream！

今は
何をやってみたとこで
骨折り損のくたびれもうけ
レースの途中で棄権すりゃ
勝ちも負けもなくていいよ
WOH…

記録に残ることなんか
やったら後悔するぞ
適当に歳を取っていけば
年功序列で偉くなれる
WOH…
先輩が僕に言った

大人になんかなりたくなくなった
自分が自分でなくなるようで…
大事なもの捨てちゃったら
身軽になるのかい？
WOH…

何かを諦めることよりも
本気で信じている方が
たとえ失敗したとしても
幸せだろう

純粋で　極端で
偏(かたよ)って　生きて行(ゆ)く
踏ん張った地面に
足跡を残したい

後指を差されるくらい
わがままでいいじゃないか？
我が道を進むだけ
愚直でありたい
Believe in only my dream
Keep on going bravely

近道探して　楽しようとか
適当に手を抜いて汗かかないとか
そんなことをしてたって
神様は見ている
WOH…

急がば回れの例えのように
一番損する自分になろう
周りから笑われても
構わないさ

真っ直ぐに　ひたむきに
がむしゃらに　不器用に
毎日を生きて行(ゆ)く
夢への道のり

のろのろと歩いてる
僕のこと　笑うがいい
人はみな　それぞれだ
愚直で悪いか？
Be honest！Do your best！
Believe in your dream！

WOH…
MY DREAM…
Believe in only my dream",https://www.uta-net.com/song/366844/
